Nr okręgu,Nr obwodu,Komitet wyborczy,Kandydat,Liczba głosów
3,88,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,4
3,88,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,FIJAŁKOWSKA Jadwiga Małgorzata,1
3,88,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PREISS Dariusz,2
3,88,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BOBER-KOWALCZYK Julita Magdalena,0
3,88,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard,64
3,88,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JABŁOŃSKI Szymon Jan,1
3,88,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PRZEWOŹNA Bożena Teresa,1
3,88,KWW JAROSŁAWA PUCKA DOBRO MIASTA,RYBAK-WENDROWICZ Bernadeta,64
3,88,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKA Elżbieta,1
3,88,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OKSZA-PŁACZKOWSKI Jędrzej Stefan,1
3,88,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SOCZKA Alina Maria,1
3,88,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WAŁĘSA Radosław Lech,2
3,88,KWW LEWICA,URBAŃSKA Beata Kinga,41
3,88,KWW LEWICA,SMIRNOW Amadeusz Piotr,2
3,88,KWW LEWICA,DWOREK Tomasz,6
3,88,KWW LEWICA,CIELOSZYK Marzena Barbara,1
3,88,KWW LEWICA,JANKOWSKI Zbysław,6
3,88,KWW LEWICA,SZUMIŃSKA Magdalena Julia,0
3,88,KWW LEWICA,SUWART Adam,0
3,88,KWW LEWICA,PLUCIŃSKI Patryk,2
3,88,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,BARTOSIAK Krzysztof,26
3,88,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOKOLNICKA-GUZEK Maria Tatiana,2
3,88,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MALESZKA Jacek Maciej,1
3,88,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WILAK Alicja Teresa,1
3,88,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOZANECKA-ŁABĘDZKA Karina Katarzyna,50
3,88,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,PIOTROWSKA Kornelia,2
3,88,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HNATYK Bogumiła Teresa,0
3,88,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MUSIELAK Ryszard Wojciech,2
3,89,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,STERNALSKI Marek Jan,134
3,89,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,CHUDY Wojciech Adam,16
3,89,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,DANELSKA Monika Anna,46
3,89,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,RATAJ Andrzej Michał,21
3,89,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GĘBKA-SUSKA Anna Barbara,25
3,89,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FILIPIAK Krzysztof Wacław,10
3,89,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FRIEDRICH Aleksandra,16
3,89,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,SCHUPKE Stanisław,6
3,89,KWW KUKIZ'15,BĄCZYK Paweł,9
3,89,KWW KUKIZ'15,BRUCH Mariusz Mirosław,1
3,89,KWW KUKIZ'15,BARTKOWIAK Kamil,2
3,89,KWW KUKIZ'15,BOGUCKA Dominika Angelika,4
3,89,KWW KUKIZ'15,LECHOCIŃSKA Joanna Malta,6
3,89,KWW KUKIZ'15,ROHDE Aleksandra,0
3,89,KWW KUKIZ'15,CZUJEK Mariusz Krzysztof,0
3,89,KW PRAWO I SPRAWIEDLIWOŚĆ,GRZEŚ Michał,179
3,89,KW PRAWO I SPRAWIEDLIWOŚĆ,SZYNKOWSKA VEL SĘK Sara Barbara,24
3,89,KW PRAWO I SPRAWIEDLIWOŚĆ,ANDRZEJEWSKI Mateusz Daniel,7
3,89,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĘCIŃSKA-WIŚNIEWSKA Iwona,5
3,89,KW PRAWO I SPRAWIEDLIWOŚĆ,KONDELLA Michał Maciej,2
3,89,KW PRAWO I SPRAWIEDLIWOŚĆ,KOMAR-SZULCZYŃSKA Izabela Maria,0
3,89,KW PRAWO I SPRAWIEDLIWOŚĆ,RATAJCZAK Marcin Sebastian,1
3,89,KW PRAWO I SPRAWIEDLIWOŚĆ,WOŹNIAK Paweł,3
3,89,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PAWŁOWSKI Maciej,1
3,89,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PRONIEWICZ Katarzyna,1
3,89,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,1
3,89,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,FIJAŁKOWSKA Jadwiga Małgorzata,1
3,89,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PREISS Dariusz,0
3,89,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BOBER-KOWALCZYK Julita Magdalena,1
3,89,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard,28
3,89,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JABŁOŃSKI Szymon Jan,0
3,89,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PRZEWOŹNA Bożena Teresa,4
3,89,KWW JAROSŁAWA PUCKA DOBRO MIASTA,RYBAK-WENDROWICZ Bernadeta,59
3,89,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKA Elżbieta,2
3,89,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OKSZA-PŁACZKOWSKI Jędrzej Stefan,0
3,89,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SOCZKA Alina Maria,0
3,89,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WAŁĘSA Radosław Lech,3
3,89,KWW LEWICA,URBAŃSKA Beata Kinga,27
3,89,KWW LEWICA,SMIRNOW Amadeusz Piotr,7
3,89,KWW LEWICA,DWOREK Tomasz,20
3,89,KWW LEWICA,CIELOSZYK Marzena Barbara,0
3,89,KWW LEWICA,JANKOWSKI Zbysław,2
3,89,KWW LEWICA,SZUMIŃSKA Magdalena Julia,6
3,89,KWW LEWICA,SUWART Adam,0
3,89,KWW LEWICA,PLUCIŃSKI Patryk,1
3,89,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,BARTOSIAK Krzysztof,12
3,89,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOKOLNICKA-GUZEK Maria Tatiana,2
3,89,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MALESZKA Jacek Maciej,2
3,89,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WILAK Alicja Teresa,3
3,89,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOZANECKA-ŁABĘDZKA Karina Katarzyna,30
3,89,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,PIOTROWSKA Kornelia,1
3,89,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HNATYK Bogumiła Teresa,2
3,89,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MUSIELAK Ryszard Wojciech,4
3,90,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,STERNALSKI Marek Jan,210
3,90,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,CHUDY Wojciech Adam,44
3,90,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,DANELSKA Monika Anna,76
3,90,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,RATAJ Andrzej Michał,29
3,90,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GĘBKA-SUSKA Anna Barbara,50
3,90,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FILIPIAK Krzysztof Wacław,15
3,90,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FRIEDRICH Aleksandra,17
3,90,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,SCHUPKE Stanisław,8
3,90,KWW KUKIZ'15,BĄCZYK Paweł,30
3,90,KWW KUKIZ'15,BRUCH Mariusz Mirosław,1
3,90,KWW KUKIZ'15,BARTKOWIAK Kamil,6
3,90,KWW KUKIZ'15,BOGUCKA Dominika Angelika,6
3,90,KWW KUKIZ'15,LECHOCIŃSKA Joanna Malta,3
3,90,KWW KUKIZ'15,ROHDE Aleksandra,1
3,90,KWW KUKIZ'15,CZUJEK Mariusz Krzysztof,1
3,90,KW PRAWO I SPRAWIEDLIWOŚĆ,GRZEŚ Michał,315
3,90,KW PRAWO I SPRAWIEDLIWOŚĆ,SZYNKOWSKA VEL SĘK Sara Barbara,7
3,90,KW PRAWO I SPRAWIEDLIWOŚĆ,ANDRZEJEWSKI Mateusz Daniel,5
3,90,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĘCIŃSKA-WIŚNIEWSKA Iwona,5
3,90,KW PRAWO I SPRAWIEDLIWOŚĆ,KONDELLA Michał Maciej,1
3,90,KW PRAWO I SPRAWIEDLIWOŚĆ,KOMAR-SZULCZYŃSKA Izabela Maria,0
3,90,KW PRAWO I SPRAWIEDLIWOŚĆ,RATAJCZAK Marcin Sebastian,4
3,90,KW PRAWO I SPRAWIEDLIWOŚĆ,WOŹNIAK Paweł,10
3,90,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PAWŁOWSKI Maciej,6
3,90,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PRONIEWICZ Katarzyna,4
3,90,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,6
3,90,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,FIJAŁKOWSKA Jadwiga Małgorzata,0
3,90,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PREISS Dariusz,2
3,90,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BOBER-KOWALCZYK Julita Magdalena,1
3,90,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard,49
3,90,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JABŁOŃSKI Szymon Jan,1
3,90,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PRZEWOŹNA Bożena Teresa,5
3,90,KWW JAROSŁAWA PUCKA DOBRO MIASTA,RYBAK-WENDROWICZ Bernadeta,22
3,90,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKA Elżbieta,0
3,90,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OKSZA-PŁACZKOWSKI Jędrzej Stefan,0
3,90,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SOCZKA Alina Maria,2
3,90,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WAŁĘSA Radosław Lech,4
3,90,KWW LEWICA,URBAŃSKA Beata Kinga,45
3,90,KWW LEWICA,SMIRNOW Amadeusz Piotr,2
3,90,KWW LEWICA,DWOREK Tomasz,8
3,90,KWW LEWICA,CIELOSZYK Marzena Barbara,2
3,90,KWW LEWICA,JANKOWSKI Zbysław,1
3,90,KWW LEWICA,SZUMIŃSKA Magdalena Julia,9
3,90,KWW LEWICA,SUWART Adam,0
3,90,KWW LEWICA,PLUCIŃSKI Patryk,1
3,90,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,BARTOSIAK Krzysztof,28
3,90,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOKOLNICKA-GUZEK Maria Tatiana,9
3,90,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MALESZKA Jacek Maciej,5
3,90,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WILAK Alicja Teresa,5
3,90,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOZANECKA-ŁABĘDZKA Karina Katarzyna,57
3,90,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,PIOTROWSKA Kornelia,1
3,90,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HNATYK Bogumiła Teresa,1
3,90,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MUSIELAK Ryszard Wojciech,3
3,91,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,STERNALSKI Marek Jan,118
3,91,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,CHUDY Wojciech Adam,45
3,91,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,DANELSKA Monika Anna,66
3,91,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,RATAJ Andrzej Michał,19
3,91,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GĘBKA-SUSKA Anna Barbara,14
3,91,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FILIPIAK Krzysztof Wacław,5
3,91,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FRIEDRICH Aleksandra,12
3,91,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,SCHUPKE Stanisław,14
3,91,KWW KUKIZ'15,BĄCZYK Paweł,22
3,91,KWW KUKIZ'15,BRUCH Mariusz Mirosław,4
3,91,KWW KUKIZ'15,BARTKOWIAK Kamil,7
3,91,KWW KUKIZ'15,BOGUCKA Dominika Angelika,0
3,91,KWW KUKIZ'15,LECHOCIŃSKA Joanna Malta,1
3,91,KWW KUKIZ'15,ROHDE Aleksandra,0
3,91,KWW KUKIZ'15,CZUJEK Mariusz Krzysztof,1
3,91,KW PRAWO I SPRAWIEDLIWOŚĆ,GRZEŚ Michał,92
3,91,KW PRAWO I SPRAWIEDLIWOŚĆ,SZYNKOWSKA VEL SĘK Sara Barbara,21
3,91,KW PRAWO I SPRAWIEDLIWOŚĆ,ANDRZEJEWSKI Mateusz Daniel,3
3,91,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĘCIŃSKA-WIŚNIEWSKA Iwona,11
3,91,KW PRAWO I SPRAWIEDLIWOŚĆ,KONDELLA Michał Maciej,2
3,91,KW PRAWO I SPRAWIEDLIWOŚĆ,KOMAR-SZULCZYŃSKA Izabela Maria,14
3,91,KW PRAWO I SPRAWIEDLIWOŚĆ,RATAJCZAK Marcin Sebastian,0
3,91,KW PRAWO I SPRAWIEDLIWOŚĆ,WOŹNIAK Paweł,3
3,91,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PAWŁOWSKI Maciej,2
3,91,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PRONIEWICZ Katarzyna,4
3,91,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,4
3,91,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,FIJAŁKOWSKA Jadwiga Małgorzata,1
3,91,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PREISS Dariusz,0
3,91,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BOBER-KOWALCZYK Julita Magdalena,5
3,91,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard,64
3,91,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JABŁOŃSKI Szymon Jan,1
3,91,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PRZEWOŹNA Bożena Teresa,0
3,91,KWW JAROSŁAWA PUCKA DOBRO MIASTA,RYBAK-WENDROWICZ Bernadeta,0
3,91,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKA Elżbieta,0
3,91,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OKSZA-PŁACZKOWSKI Jędrzej Stefan,0
3,91,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SOCZKA Alina Maria,2
3,91,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WAŁĘSA Radosław Lech,4
3,91,KWW LEWICA,URBAŃSKA Beata Kinga,39
3,91,KWW LEWICA,SMIRNOW Amadeusz Piotr,3
3,91,KWW LEWICA,DWOREK Tomasz,5
3,91,KWW LEWICA,CIELOSZYK Marzena Barbara,1
3,91,KWW LEWICA,JANKOWSKI Zbysław,2
3,91,KWW LEWICA,SZUMIŃSKA Magdalena Julia,2
3,91,KWW LEWICA,SUWART Adam,2
3,91,KWW LEWICA,PLUCIŃSKI Patryk,2
3,91,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,BARTOSIAK Krzysztof,297
3,91,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOKOLNICKA-GUZEK Maria Tatiana,4
3,91,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MALESZKA Jacek Maciej,4
3,91,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WILAK Alicja Teresa,3
3,91,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOZANECKA-ŁABĘDZKA Karina Katarzyna,4
3,91,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,PIOTROWSKA Kornelia,3
3,91,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HNATYK Bogumiła Teresa,0
3,91,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MUSIELAK Ryszard Wojciech,0
3,92,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,STERNALSKI Marek Jan,153
3,92,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,CHUDY Wojciech Adam,22
3,92,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,DANELSKA Monika Anna,64
3,92,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,RATAJ Andrzej Michał,47
3,92,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GĘBKA-SUSKA Anna Barbara,16
3,92,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FILIPIAK Krzysztof Wacław,16
3,92,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FRIEDRICH Aleksandra,14
3,92,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,SCHUPKE Stanisław,237
3,92,KWW KUKIZ'15,BĄCZYK Paweł,37
3,92,KWW KUKIZ'15,BRUCH Mariusz Mirosław,3
3,92,KWW KUKIZ'15,BARTKOWIAK Kamil,4
3,92,KWW KUKIZ'15,BOGUCKA Dominika Angelika,4
3,92,KWW KUKIZ'15,LECHOCIŃSKA Joanna Malta,4
3,92,KWW KUKIZ'15,ROHDE Aleksandra,2
3,92,KWW KUKIZ'15,CZUJEK Mariusz Krzysztof,0
3,92,KW PRAWO I SPRAWIEDLIWOŚĆ,GRZEŚ Michał,250
3,92,KW PRAWO I SPRAWIEDLIWOŚĆ,SZYNKOWSKA VEL SĘK Sara Barbara,32
3,92,KW PRAWO I SPRAWIEDLIWOŚĆ,ANDRZEJEWSKI Mateusz Daniel,4
3,92,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĘCIŃSKA-WIŚNIEWSKA Iwona,9
3,92,KW PRAWO I SPRAWIEDLIWOŚĆ,KONDELLA Michał Maciej,4
3,92,KW PRAWO I SPRAWIEDLIWOŚĆ,KOMAR-SZULCZYŃSKA Izabela Maria,3
3,92,KW PRAWO I SPRAWIEDLIWOŚĆ,RATAJCZAK Marcin Sebastian,20
3,92,KW PRAWO I SPRAWIEDLIWOŚĆ,WOŹNIAK Paweł,10
3,92,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PAWŁOWSKI Maciej,7
3,92,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PRONIEWICZ Katarzyna,1
3,92,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,6
3,92,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,FIJAŁKOWSKA Jadwiga Małgorzata,1
3,92,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PREISS Dariusz,6
3,92,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BOBER-KOWALCZYK Julita Magdalena,1
3,92,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard,61
3,92,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JABŁOŃSKI Szymon Jan,2
3,92,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PRZEWOŹNA Bożena Teresa,0
3,92,KWW JAROSŁAWA PUCKA DOBRO MIASTA,RYBAK-WENDROWICZ Bernadeta,4
3,92,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKA Elżbieta,2
3,92,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OKSZA-PŁACZKOWSKI Jędrzej Stefan,0
3,92,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SOCZKA Alina Maria,1
3,92,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WAŁĘSA Radosław Lech,3
3,92,KWW LEWICA,URBAŃSKA Beata Kinga,40
3,92,KWW LEWICA,SMIRNOW Amadeusz Piotr,4
3,92,KWW LEWICA,DWOREK Tomasz,4
3,92,KWW LEWICA,CIELOSZYK Marzena Barbara,1
3,92,KWW LEWICA,JANKOWSKI Zbysław,3
3,92,KWW LEWICA,SZUMIŃSKA Magdalena Julia,3
3,92,KWW LEWICA,SUWART Adam,0
3,92,KWW LEWICA,PLUCIŃSKI Patryk,2
3,92,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,BARTOSIAK Krzysztof,105
3,92,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOKOLNICKA-GUZEK Maria Tatiana,3
3,92,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MALESZKA Jacek Maciej,5
3,92,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WILAK Alicja Teresa,2
3,92,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOZANECKA-ŁABĘDZKA Karina Katarzyna,6
3,92,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,PIOTROWSKA Kornelia,3
3,92,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HNATYK Bogumiła Teresa,1
3,92,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MUSIELAK Ryszard Wojciech,0
3,93,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,STERNALSKI Marek Jan,151
3,93,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,CHUDY Wojciech Adam,32
3,93,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,DANELSKA Monika Anna,103
3,93,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,RATAJ Andrzej Michał,44
3,93,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GĘBKA-SUSKA Anna Barbara,16
3,93,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FILIPIAK Krzysztof Wacław,16
3,93,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,FRIEDRICH Aleksandra,17
3,93,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,SCHUPKE Stanisław,243
3,93,KWW KUKIZ'15,BĄCZYK Paweł,28
3,93,KWW KUKIZ'15,BRUCH Mariusz Mirosław,1
3,93,KWW KUKIZ'15,BARTKOWIAK Kamil,8
3,93,KWW KUKIZ'15,BOGUCKA Dominika Angelika,3
3,93,KWW KUKIZ'15,LECHOCIŃSKA Joanna Malta,1
3,93,KWW KUKIZ'15,ROHDE Aleksandra,6
3,93,KWW KUKIZ'15,CZUJEK Mariusz Krzysztof,2
3,93,KW PRAWO I SPRAWIEDLIWOŚĆ,GRZEŚ Michał,189
3,93,KW PRAWO I SPRAWIEDLIWOŚĆ,SZYNKOWSKA VEL SĘK Sara Barbara,32
3,93,KW PRAWO I SPRAWIEDLIWOŚĆ,ANDRZEJEWSKI Mateusz Daniel,13
3,93,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĘCIŃSKA-WIŚNIEWSKA Iwona,6
3,93,KW PRAWO I SPRAWIEDLIWOŚĆ,KONDELLA Michał Maciej,6
3,93,KW PRAWO I SPRAWIEDLIWOŚĆ,KOMAR-SZULCZYŃSKA Izabela Maria,3
3,93,KW PRAWO I SPRAWIEDLIWOŚĆ,RATAJCZAK Marcin Sebastian,10
3,93,KW PRAWO I SPRAWIEDLIWOŚĆ,WOŹNIAK Paweł,13
3,93,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PAWŁOWSKI Maciej,2
3,93,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PRONIEWICZ Katarzyna,2
3,93,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BRATKOWSKI Wojciech,4
3,93,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,FIJAŁKOWSKA Jadwiga Małgorzata,2
3,93,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,PREISS Dariusz,1
3,93,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BOBER-KOWALCZYK Julita Magdalena,0
3,93,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GROBELNY Ryszard,56
3,93,KWW JAROSŁAWA PUCKA DOBRO MIASTA,JABŁOŃSKI Szymon Jan,8
3,93,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PRZEWOŹNA Bożena Teresa,5
3,93,KWW JAROSŁAWA PUCKA DOBRO MIASTA,RYBAK-WENDROWICZ Bernadeta,2
3,93,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKA Elżbieta,1
3,93,KWW JAROSŁAWA PUCKA DOBRO MIASTA,OKSZA-PŁACZKOWSKI Jędrzej Stefan,0
3,93,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SOCZKA Alina Maria,1
3,93,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WAŁĘSA Radosław Lech,2
3,93,KWW LEWICA,URBAŃSKA Beata Kinga,25
3,93,KWW LEWICA,SMIRNOW Amadeusz Piotr,5
3,93,KWW LEWICA,DWOREK Tomasz,10
3,93,KWW LEWICA,CIELOSZYK Marzena Barbara,0
3,93,KWW LEWICA,JANKOWSKI Zbysław,4
3,93,KWW LEWICA,SZUMIŃSKA Magdalena Julia,7
3,93,KWW LEWICA,SUWART Adam,0
3,93,KWW LEWICA,PLUCIŃSKI Patryk,4
3,93,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,BARTOSIAK Krzysztof,108
3,93,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SOKOLNICKA-GUZEK Maria Tatiana,7
3,93,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MALESZKA Jacek Maciej,5
3,93,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WILAK Alicja Teresa,0
3,93,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOZANECKA-ŁABĘDZKA Karina Katarzyna,2
3,93,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,PIOTROWSKA Kornelia,1
